date,Type,title,url,description
"September 10, 2021",Commentary,Women-Owned Businesses in Afghanistan Are in Jeopardy,https://www.csis.org/analysis/women-owned-businesses-afghanistan-are-jeopardy,The Taliban takeover threatens to undercut the tentative economic progress made by women entrepreneurs in Afghanistan.
"September 10, 2021",Critical Questions,Lebanon’s New Government,https://www.csis.org/analysis/lebanons-new-government,CSIS's Will Todman answers four timely questions about the formation of Lebanon's new government after a year of stalemate.
"September 10, 2021",Commentary,Engaging China on Climate before COP26,https://www.csis.org/analysis/engaging-china-climate-cop26,A deal on climate between the United States and China might be hard to reach before the UN Climate Change Conference of Parties (COP26) in Glasgow. Yet such a deal is also unnecessary.
"September 10, 2021",Report,Oceans of Opportunity: Southeast Asia’s Shared Maritime Challenges,https://www.csis.org/analysis/oceans-opportunity-southeast-asias-shared-maritime-challenges,"CSIS held a three-part virtual conference in June 2021 on the maritime challenges facing Southeast Asian states. This white paper discusses urgent human, ecological, food, and climate security issues in the region’s oceans and steps to address these challenges."
"September 10, 2021",Commentary,When Will the United States Have a Special Envoy for North Korean Human Rights?,https://www.csis.org/analysis/when-will-united-states-have-special-envoy-north-korean-human-rights,"North Korean human rights is clearly an issue that the administration has specified is a priority. The Senate confirmation process, however, may require a little additional time."
"September 9, 2021",Report,Assessing Trends in Military Personnel Costs,https://www.csis.org/analysis/assessing-trends-military-personnel-costs,"While today’s military is near its smallest size since the end of World War II by almost all measures, personnel costs are at historically high levels. This CSIS report examines trends in military personnel costs and key drivers of growth over the past several decades."
"September 9, 2021",Critical Questions,Civics at Work: Constitution Day Training for Federal Employees,https://www.csis.org/analysis/civics-work-constitution-day-training-federal-employees,"To face today’s challenges, the federal government must recognize the national security imperative of reinvigorating civic education, and that starts with reinvigorating its own civics programs this Constitution Day."
"September 9, 2021",Commentary,Is Latin America Important to China’s Foreign Policy?,https://www.csis.org/analysis/latin-america-important-chinas-foreign-policy,Ryan C. Berg and Thiago de Aragão assess the strategic importance of Latin America for Chinese foreign policy strategy and offer solutions for the United States to test China’s commitment in the region.
"September 9, 2021",Transcript,What Lies Ahead for the U.S.-ROK Alliance? A Conversation with Reps. Ami Bera and Young Kim,https://www.csis.org/analysis/what-lies-ahead-us-rok-alliance-conversation-reps-ami-bera-and-young-kim,Please join us for a special discussion on the U.S.-ROK alliance with Representatives Ami Bera (D-CA) and Young Kim (R-CA).
"September 9, 2021",Commentary,Anti-corruption as a National Security Priority: Planning the Development Response,https://www.csis.org/analysis/anti-corruption-national-security-priority-planning-development-response,Foreign assistance is a critical part of addressing corruption in the developing world but requires a thoughtful approach to ensure success.
"September 8, 2021",Transcript,Tunisia – What Now?,https://www.csis.org/analysis/tunisia-%E2%80%93-what-now,"Join the CSIS Project on Prosperity and Development, Middle East Program, and Human Rights Initiative for a conversation on the surprising developments in Tunisia over the past month and a look at what the future holds for the country."
"September 8, 2021",Critical Questions,"Foreign Purchases of U.S. Agricultural Land: Facts, Figures, and an Assessment of Real Threats ",https://www.csis.org/analysis/foreign-purchases-us-agricultural-land-facts-figures-and-assessment-real-threats,"Foreign ownership of U.S. agricultural land has doubled over the past decade, and many policymakers are concerned. Even so, who controls the future of U.S. farmland is a larger issue that cannot be addressed through narrow policy solutions."
