category,date,url,content
Nominations,03/21/22,https://www.congress.gov/nomination/117th-congress/1888,"Kenneth M. Jarin, of Pennsylvania, to be a Member of the International Broadcasting Advisory Board for a term expiring January 1, 2027.  (New Position)"
Nominations,03/21/22,https://www.congress.gov/nomination/117th-congress/1887,"Kenneth M. Jarin, of Pennsylvania, to be Chair of the International Broadcasting Advisory Board.  (New Position)"
Nominations,03/21/22,https://www.congress.gov/nomination/117th-congress/1886,"Luis Manuel Botello, of Maryland, to be a Member of the International Broadcasting Advisory Board for a term expiring January 1, 2025.  (New Position)"
